epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,16716.3,1.2443,1.27679,1.52535,0.81593,0.8032,0.87619,0.52501,1.273,1.03919,1.56912,0.005842,0.005842,0.005842
44,17103.6,1.23368,1.24422,1.51494,0.82044,0.80474,0.8744,0.52929,1.30657,0.94659,1.5774,0.005743,0.005743,0.005743
45,17492.1,1.24027,1.23869,1.50614,0.8585,0.81246,0.89235,0.54758,1.27126,0.92335,1.52051,0.005644,0.005644,0.005644
46,17881.6,1.23698,1.24536,1.51492,0.84713,0.81231,0.88294,0.5393,1.2795,0.92752,1.52802,0.005545,0.005545,0.005545
47,18270.4,1.22986,1.21762,1.52046,0.85121,0.83469,0.89947,0.55617,1.29134,0.91805,1.58844,0.005446,0.005446,0.005446
48,18659.2,1.22967,1.21569,1.50784,0.84127,0.82887,0.8783,0.53084,1.22358,0.9534,1.47281,0.005347,0.005347,0.005347
49,19047.9,1.21035,1.18579,1.50271,0.84906,0.82893,0.88921,0.54852,1.26601,0.84934,1.53609,0.005248,0.005248,0.005248
50,19438.1,1.22091,1.18384,1.50352,0.72374,0.81183,0.8549,0.535,1.26559,0.95055,1.51766,0.005149,0.005149,0.005149
51,19827,1.21651,1.21207,1.50379,0.8208,0.8283,0.87645,0.53422,1.25278,0.86261,1.49006,0.00505,0.00505,0.00505
52,20216.8,1.2078,1.15209,1.49878,0.83281,0.84614,0.88746,0.55702,1.2595,0.85597,1.49518,0.004951,0.004951,0.004951
53,20606.4,1.1917,1.18413,1.48805,0.85562,0.82517,0.90654,0.55958,1.22844,0.84617,1.51806,0.004852,0.004852,0.004852
54,20994.6,1.1986,1.18264,1.49596,0.87791,0.86982,0.91071,0.56269,1.24987,0.83412,1.53173,0.004753,0.004753,0.004753
55,21384.2,1.20351,1.16113,1.49509,0.8701,0.87774,0.90737,0.55582,1.26947,0.81742,1.53201,0.004654,0.004654,0.004654
56,21772.4,1.20362,1.16954,1.48834,0.84153,0.85465,0.90971,0.56346,1.23705,0.86704,1.49739,0.004555,0.004555,0.004555
57,22161.4,1.19704,1.14793,1.48281,0.90587,0.86623,0.91811,0.58036,1.22486,0.75856,1.46807,0.004456,0.004456,0.004456
58,22550.2,1.19905,1.14362,1.48453,0.87061,0.8345,0.90253,0.56398,1.23691,0.82467,1.51246,0.004357,0.004357,0.004357
59,22939.8,1.19583,1.12265,1.47168,0.69606,0.7593,0.83906,0.54228,1.20573,1.04594,1.45829,0.004258,0.004258,0.004258
60,23327.8,1.17368,1.13901,1.47718,0.83225,0.84042,0.91648,0.55609,1.27792,0.78195,1.51106,0.004159,0.004159,0.004159
61,23715.7,1.18894,1.13275,1.46619,0.86114,0.89866,0.93005,0.57183,1.23804,0.78294,1.5138,0.00406,0.00406,0.00406
62,24105,1.18432,1.10617,1.47369,0.89693,0.84203,0.90559,0.575,1.2463,0.76979,1.53221,0.003961,0.003961,0.003961
63,24494.4,1.17383,1.11308,1.47631,0.79859,0.85506,0.90254,0.5601,1.23093,0.88241,1.48377,0.003862,0.003862,0.003862
