epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,6315.84,1.30797,1.48576,1.61377,0.76615,0.7601,0.8116,0.48286,1.33649,1.15382,1.60662,0.005842,0.005842,0.005842
44,6465.27,1.31312,1.49304,1.61619,0.74804,0.75711,0.82483,0.50542,1.29262,1.13414,1.59852,0.005743,0.005743,0.005743
45,6611.79,1.30912,1.48185,1.61986,0.77381,0.78571,0.83283,0.496,1.34419,1.10845,1.60657,0.005644,0.005644,0.005644
46,6758.57,1.31363,1.47448,1.61032,0.80285,0.78813,0.84722,0.50558,1.33945,1.09245,1.5829,0.005545,0.005545,0.005545
47,6907.38,1.30614,1.44668,1.60814,0.82529,0.78609,0.85148,0.5114,1.32038,1.07716,1.6022,0.005446,0.005446,0.005446
48,7052.34,1.31868,1.4759,1.613,0.80755,0.78333,0.8389,0.50945,1.30255,1.06658,1.60687,0.005347,0.005347,0.005347
49,7203.39,1.30968,1.46454,1.61673,0.84066,0.7718,0.83676,0.51897,1.30199,1.07348,1.57939,0.005248,0.005248,0.005248
50,7350.72,1.28375,1.45467,1.5955,0.82862,0.75187,0.84331,0.51014,1.31632,1.07351,1.58339,0.005149,0.005149,0.005149
51,7496.29,1.28219,1.45253,1.58797,0.81926,0.78929,0.84901,0.52002,1.32664,1.03312,1.6152,0.00505,0.00505,0.00505
52,7646.06,1.3043,1.43068,1.60474,0.88266,0.7829,0.86484,0.52449,1.32385,1.02209,1.5844,0.004951,0.004951,0.004951
53,7791.56,1.27722,1.40923,1.58132,0.85248,0.77853,0.85303,0.52578,1.30174,1.02144,1.57513,0.004852,0.004852,0.004852
54,7940.13,1.26907,1.40182,1.57608,0.84813,0.77785,0.84306,0.52879,1.30092,1.02947,1.56732,0.004753,0.004753,0.004753
55,8087.55,1.27741,1.41266,1.57923,0.83286,0.81013,0.8587,0.53104,1.27675,1.00874,1.55214,0.004654,0.004654,0.004654
56,8228.88,1.28266,1.39717,1.57916,0.80866,0.77814,0.85225,0.53353,1.27858,1.05682,1.58035,0.004555,0.004555,0.004555
57,8374.19,1.28454,1.41042,1.58688,0.81936,0.81198,0.86217,0.54424,1.28091,0.99538,1.55893,0.004456,0.004456,0.004456
58,8516.3,1.2689,1.40234,1.57262,0.88786,0.80061,0.86413,0.54101,1.24273,0.99353,1.54213,0.004357,0.004357,0.004357
59,8660.72,1.2795,1.42798,1.57844,0.8559,0.81199,0.85779,0.52318,1.31009,1.02478,1.60612,0.004258,0.004258,0.004258
60,8806.06,1.2743,1.39439,1.58305,0.83496,0.7948,0.85891,0.53608,1.30691,1.01599,1.5804,0.004159,0.004159,0.004159
61,8947.93,1.25129,1.37671,1.5625,0.83103,0.78031,0.84623,0.52524,1.29101,1.03249,1.57282,0.00406,0.00406,0.00406
62,9093.53,1.26874,1.38248,1.57205,0.88457,0.77333,0.87049,0.53352,1.30217,0.98778,1.59637,0.003961,0.003961,0.003961
63,9236.07,1.26681,1.38173,1.57832,0.81673,0.78608,0.86831,0.5388,1.25085,1.03188,1.5475,0.003862,0.003862,0.003862
