epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,34099.2,1.06736,0.94477,1.41528,0.86892,0.88852,0.93242,0.59927,1.16493,0.74233,1.47702,0.003862,0.003862,0.003862
64,34653.2,1.06907,0.95066,1.41265,0.86926,0.91363,0.94153,0.60717,1.19292,0.71705,1.46774,0.003763,0.003763,0.003763
65,35186.7,1.06474,0.93828,1.40441,0.89518,0.91647,0.93713,0.60902,1.17379,0.65123,1.47595,0.003664,0.003664,0.003664
66,35743,1.07899,0.94176,1.41877,0.92619,0.89571,0.92809,0.58226,1.20599,0.73292,1.4907,0.003565,0.003565,0.003565
67,36254.4,1.06293,0.92298,1.41569,0.92784,0.93032,0.95515,0.61103,1.1551,0.65184,1.47107,0.003466,0.003466,0.003466
68,36811,1.05701,0.91703,1.41042,0.93819,0.90346,0.94768,0.59568,1.20423,0.66882,1.52819,0.003367,0.003367,0.003367
69,37346.1,1.03481,0.9081,1.38306,0.90264,0.92054,0.94641,0.61243,1.18356,0.6457,1.49423,0.003268,0.003268,0.003268
70,37903.7,1.05413,0.89854,1.40236,0.89435,0.91722,0.94483,0.61027,1.18916,0.65618,1.49999,0.003169,0.003169,0.003169
71,38415.3,1.03441,0.89512,1.38351,0.91554,0.92943,0.93862,0.59704,1.20161,0.66208,1.52131,0.00307,0.00307,0.00307
72,38971.6,1.04282,0.88567,1.38595,0.9197,0.9021,0.93669,0.59807,1.1826,0.65657,1.4877,0.002971,0.002971,0.002971
73,39507.3,1.0346,0.89778,1.38334,0.92658,0.88698,0.92897,0.59218,1.20461,0.66054,1.49463,0.002872,0.002872,0.002872
74,40064.1,1.02769,0.88051,1.38406,0.93718,0.91173,0.95141,0.59833,1.21974,0.62859,1.49573,0.002773,0.002773,0.002773
75,40598.3,1.02969,0.90399,1.39356,0.90557,0.92167,0.94338,0.60559,1.18904,0.65786,1.48518,0.002674,0.002674,0.002674
76,41155.8,1.0197,0.86295,1.38098,0.9154,0.90389,0.9553,0.61741,1.1569,0.65244,1.46983,0.002575,0.002575,0.002575
77,41667.4,1.02566,0.8882,1.39184,0.90849,0.92389,0.9435,0.60462,1.1877,0.64494,1.48965,0.002476,0.002476,0.002476
78,42224.2,1.02685,0.89212,1.39099,0.92676,0.93214,0.94663,0.60951,1.17934,0.63722,1.49547,0.002377,0.002377,0.002377
79,42736.6,1.02403,0.87667,1.37557,0.90966,0.92308,0.94907,0.61318,1.16929,0.64062,1.46541,0.002278,0.002278,0.002278
80,43292.8,1.01504,0.87551,1.3799,0.94153,0.92133,0.95249,0.61397,1.18286,0.59933,1.47341,0.002179,0.002179,0.002179
81,43830.5,1.00991,0.8608,1.36969,0.93372,0.92877,0.95625,0.60231,1.22381,0.60366,1.50424,0.00208,0.00208,0.00208
82,44388,1.00986,0.86603,1.36945,0.91357,0.91494,0.94849,0.61441,1.19458,0.61962,1.49814,0.001981,0.001981,0.001981
83,44925,1.00334,0.85244,1.36966,0.92383,0.91068,0.94337,0.61142,1.17791,0.62927,1.51889,0.001882,0.001882,0.001882
84,45480.8,1.00633,0.84901,1.37155,0.92031,0.92163,0.94963,0.61334,1.18166,0.6169,1.5014,0.001783,0.001783,0.001783
85,46015.8,0.99233,0.8383,1.35636,0.90382,0.92678,0.94558,0.60683,1.20289,0.61793,1.51576,0.001684,0.001684,0.001684
86,46574.1,1.00246,0.83888,1.36284,0.90949,0.92978,0.94945,0.61703,1.18614,0.61036,1.49553,0.001585,0.001585,0.001585
87,47087,0.98655,0.82638,1.35332,0.92684,0.91762,0.95359,0.61402,1.17457,0.63398,1.48712,0.001486,0.001486,0.001486
